"sa1_maincode_2016","sa3","global_pr","sa3_pr"
20601110618,20601,0.000194770403965456,0.0140338137708832
20601110619,20601,0.000206955735288276,0.0149118048159256
20601110702,20601,0.000181367929564679,0.0130681237790768
20601110706,20601,0.000164793732690024,0.0118739013119811
20601110714,20601,0.00014702434415462,0.0105935615660484
20601110717,20601,0.000146942438461182,0.010587660005929
20601110724,20601,0.000246615518575953,0.0177694156311271
20601110725,20601,0.000220467524146845,0.0158853712546248
20601110728,20601,0.000132428700961848,0.00954190004939444
20601110801,20601,7.59538836782109e-05,0.005472713702973
20601110802,20601,0.000132884888715727,0.00957476979681064
20601110803,20601,0.000144909962310172,0.0104412137737689
20601110805,20601,0.000117271482941786,0.00844977531869895
20601110807,20601,0.000147612390987202,0.0106359321704575
20601110812,20601,0.000100853890747366,0.00726683670619979
20601110813,20601,0.000114322365478558,0.00823728222721908
20601110815,20601,0.000103610062507703,0.00746542745930003
20601110818,20601,0.000110116154291768,0.00793421162062484
20601110819,20601,0.000104137599159323,0.00750343811685077
20601110820,20601,9.42851560483354e-05,0.00679353892789419
20601110832,20601,0.000131538966966859,0.00947779194602205
20601110833,20601,0.000105629746871151,0.00761095200335561
20601110842,20601,9.00361808236952e-05,0.00648738703928245
20601110848,20601,7.16985095627552e-05,0.00516610075436335
20601110852,20601,7.64105235028264e-05,0.0055056160234927
20601110853,20601,8.8440180811908e-05,0.00637239027135604
20601110860,20601,8.78139574485319e-05,0.00632726892909012
20601110901,20601,7.9755655379133e-05,0.0057466431859124
20601110903,20601,8.31671747646415e-05,0.00599245377498155
20601110910,20601,9.93822926686384e-05,0.00716080348471448
20601110921,20601,7.81628688582873e-05,0.00563187796000936
20601110922,20601,7.91374986012126e-05,0.00570210306623342
20601110924,20601,9.31723727450792e-05,0.00671335942768627
20602111001,20602,0.000214095763607185,0.0252677178280154
20602111003,20602,0.000201375960400882,0.0237665185850708
20602111009,20602,0.000149467037879396,0.0176401946217638
20602111013,20602,0.000224721238039706,0.0265217430605853
20602111014,20602,0.000209290100170171,0.0247005503808086
20602111018,20602,0.000228393476018643,0.0269551429162656
20602111019,20602,0.000220311560744853,0.0260013101490617
20602111021,20602,0.000140118652403031,0.0165368922378936
20602111102,20602,0.000226283921641314,0.0267061719705022
20602111103,20602,0.000216210918129204,0.0255173497064074
20602111107,20602,0.000328162947682942,0.0387299992487291
20602111108,20602,0.000327571601634799,0.0386602082130195
20602111117,20602,0.000190540039845412,0.0224876563675785
20602111123,20602,0.000301549551050734,0.0355890692965537
20602111124,20602,0.000214017587298648,0.0252584914104924
20602111125,20602,0.000242277170262417,0.028593705317742
20602111126,20602,0.000233418380569057,0.0275481853387468
20602111129,20602,0.000256182897943272,0.0302348681194392
20602111131,20602,0.000286186332115128,0.0337758924524422
20602111133,20602,0.000277064915953044,0.0326993771310166
20602111134,20602,0.000229361423294734,0.0270693806677866
20602111136,20602,0.000305142450300465,0.0360131055450861
20602111138,20602,0.000262727814343052,0.0310073033045698
20602111139,20602,0.000262871627487018,0.0310242762230455
20602111148,20602,0.000245741824611584,0.0290026060217605
20602111152,20602,0.000207720896407382,0.0245153519573332
20602111201,20602,0.000123723867282448,0.014601969298279
20602111204,20602,0.000179247405424659,0.0211548924899986
20602111205,20602,0.000141918444139815,0.0167493048003285
20602111206,20602,0.000150814124550144,0.0177991786451412
20602111207,20602,0.000158672646443536,0.0187266463838856
20602111209,20602,0.000167467865841328,0.0197646637562734
20602111211,20602,0.000178239872305335,0.0210359827921488
20602111215,20602,0.000160943166851788,0.0189946146427239
20602111221,20602,0.000174733918952546,0.0206222079535257
20602111224,20602,0.000113320605501226,0.0133741697437713
20602111227,20602,0.000128511329761407,0.0151669886568708
20602111234,20602,0.000156482230875563,0.0184681321491099
20602111238,20602,0.000145245389726118,0.0171419530288011
20602111239,20602,0.00016045538640677,0.0189370464851897
20602111240,20602,0.000132512261022716,0.0156391811022362
20603111304,20603,0.000221728832591654,0.0198848198912143
20603111307,20603,0.000166885478181407,0.0149664237948158
20603111309,20603,0.000186716569468463,0.0167448919979816
20603111310,20603,0.000195745722813231,0.0175546337258945
20603111311,20603,0.000207844539883023,0.0186396653634923
20603111313,20603,0.000200341949131533,0.0179668269957117
20603111314,20603,0.000208408952405596,0.0186902823320864
20603111315,20603,0.000213836821720285,0.0191770580141395
20603111322,20603,0.000253641317675055,0.0227467571988136
20603111323,20603,0.000278107004568713,0.0249408596604055
20603111324,20603,0.000314896334160715,0.0282401563026366
20603111327,20603,0.000254020759985813,0.0227807858901676
20603111328,20603,0.000282997778344076,0.0253794681828743
20603111401,20603,0.000143311974215859,0.0128523330151876
20603111402,20603,9.1268691322552e-05,0.00818504958260488
20603111403,20603,7.34102594504428e-05,0.00658349106102819
20603111404,20603,7.53808296524118e-05,0.00676021338031858
20603111408,20603,8.37400160682787e-05,0.00750987193565278
20603111412,20603,9.06809012844395e-05,0.00813233609963064
20603111418,20603,9.66327739005465e-05,0.0086661048188513
20603111420,20603,0.000101316329145737,0.00908612981701056
20603111424,20603,0.000113390334939853,0.010168936359467
20603111425,20603,7.36480109591323e-05,0.00660481280738791
20603111426,20603,7.57279542550573e-05,0.00679134379363802
20603111427,20603,8.63041906954695e-05,0.00773982917682589
20603111430,20603,0.000101377033866371,0.00909157386514018
20603111431,20603,0.00012894852228824,0.0115642071036476
20603111432,20603,0.000123543831033826,0.0110795100486662
20603111433,20603,0.000123318133294792,0.0110592692940557
20603111439,20603,0.000112759455426326,0.0101123585777103
20603111440,20603,8.75398939700669e-05,0.00785064803952024
20603111441,20603,8.96131976135954e-05,0.00803658357640772
20603111443,20603,9.60631455646938e-05,0.00861502009193072
20603111449,20603,0.000128338939202221,0.0115095392026239
20603111451,20603,0.000124195907340404,0.0111379887758577
20603111452,20603,0.000114828904862997,0.0102979484662295
20603111459,20603,0.000104486474509545,0.00937043100081007
20603111502,20603,0.000336532653085939,0.0301805187710996
20603111503,20603,0.000365178100988042,0.0327494655588433
20603111504,20603,0.000368237524316002,0.0330238371014901
20603111505,20603,0.000363721962801932,0.0326188779161399
20603111508,20603,0.00040444985476136,0.0362713879965657
20603111512,20603,0.000299029616243594,0.0268172162891125
20603111514,20603,0.000375751331114563,0.0336976813333855
20603111516,20603,0.000320923959224147,0.0287807185622091
20603111524,20603,0.000362685715062392,0.0325259463861147
20603111602,20603,0.000162583588743532,0.0145806268929686
20603111603,20603,0.000226821755080374,0.0203415572727466
20603111605,20603,0.000190116300859259,0.01704978264118
20603111607,20603,0.000170226198137452,0.0152660222451233
20603111608,20603,0.000136727502809726,0.0122618323281121
20603111611,20603,0.000174230415739762,0.0156251236975437
20603111616,20603,0.000154760606346034,0.0138790555449028
20603111617,20603,0.000193971743442396,0.0173955418303234
20603111619,20603,0.000158428043987868,0.0142079542998267
20603111623,20603,0.000210906957284521,0.0189143054170601
20603111624,20603,0.000190602268971573,0.0170933646520231
20603111625,20603,0.000178196033029471,0.0159807634429104
20603111626,20603,0.000231585660207228,0.0207687881128637
20603111631,20603,0.000149992773536184,0.0134514724670182
20604111701,20604,0.00159670149300308,0.00656911928401652
20604111702,20604,0.00170700563609698,0.00702293051716206
20604111703,20604,0.00174185961561007,0.00716632610484547
20604111704,20604,0.00176706791759145,0.00727003762724891
20604111705,20604,0.00178771685603087,0.0073549911018284
20604111706,20604,0.00183807574204973,0.00756217668455488
20604111707,20604,0.0019103676831287,0.00785959883033597
20604111708,20604,0.00185714774298266,0.00764064235247234
20604111709,20604,0.00192112593568798,0.00790386023089154
20604111710,20604,0.00191821300257172,0.00789187589619221
20604111712,20604,0.00158769277411839,0.00653205578203507
20604111714,20604,0.00171199107075377,0.00704344149876171
20604111718,20604,0.00167727015209414,0.00690059334754169
20604111725,20604,0.00186452761628335,0.00767100448855451
20604111726,20604,0.00186755828932718,0.00768347322665178
20604111727,20604,0.00186597022746376,0.00767693965236947
20604111728,20604,0.00186559918945116,0.00767541313474902
20604111729,20604,0.00182832602818057,0.00752206459492998
20604111731,20604,0.00193609680143979,0.00796545308549811
20604111733,20604,0.00187407350626563,0.0077102780097734
20604111734,20604,0.00173594624441557,0.00714199742417625
20604111735,20604,0.00189830464229939,0.00780996929439393
20604111736,20604,0.00179873652312965,0.00740032800917098
20604111804,20604,0.00192648801027751,0.00792592077742624
20604111809,20604,0.00165311435150938,0.00680121200661005
20604111810,20604,0.00183717046333397,0.00755845220387069
20604111811,20604,0.00192279946701626,0.00791074544204039
20604111813,20604,0.0017649067828932,0.00726114632747632
20604111815,20604,0.00187781738964461,0.00772568102443189
20604111816,20604,0.00187847895904169,0.00772840284081593
20604111902,20604,0.00171580256412621,0.00705912267318506
20604111904,20604,0.00166541338094489,0.006851812442442
20604111905,20604,0.00177481965882736,0.00730192969540359
20604111908,20604,0.00181922160336877,0.00748460734142132
20604111910,20604,0.00192973967175091,0.00793929870196856
20604111914,20604,0.00190997618831409,0.00785798814972503
20604111915,20604,0.00181813348922828,0.00748013064266778
20604112001,20604,0.000719902680626003,0.00296181008324913
20604112101,20604,0.00132418604413126,0.00544794134423186
20604112102,20604,0.00128043138956773,0.00526792676647996
20604112103,20604,0.00123645860682101,0.00508701476985494
20604112104,20604,0.00117080914456106,0.00481692098563354
20604112105,20604,0.00106842726912204,0.00439570339723178
20604112113,20604,0.000950821704476022,0.00391185279271411
20604112114,20604,0.00114941656883605,0.00472890805250499
20604112119,20604,0.000945991270476289,0.0038919795119056
20604112202,20604,0.00199160645041146,0.00819382984039358
20604112203,20604,0.00197680851382683,0.00813294844771766
20604112204,20604,0.00196951146106696,0.00810292705034852
20604112205,20604,0.00196998252088499,0.00810486507580168
20604112206,20604,0.00196737164248236,0.00809412344893022
20604112209,20604,0.00202822502254386,0.00834448528187855
20604112210,20604,0.00200631483066625,0.00825434278209983
20604112211,20604,0.00196602929560728,0.0080886007906365
20604112212,20604,0.00201848516846806,0.00830441375723026
20604112213,20604,0.00201825959756584,0.00830348571766232
20604112214,20604,0.00202453191526343,0.00832929116929074
20604112215,20604,0.00201382203247197,0.00828522877072518
20604112216,20604,0.00199417964998794,0.00820441644974639
20604112217,20604,0.00196822464672078,0.00809763286294186
20604112218,20604,0.00199691113204202,0.00821565426189477
20604112219,20604,0.0019645606523972,0.00808255852633416
20604112221,20604,0.00199076562014402,0.00819037051230462
20604112222,20604,0.00199641572977504,0.00821361608719547
20604112223,20604,0.00200405383923569,0.00824504065363526
20604112224,20604,0.00200950148103646,0.00826745323918283
20604112225,20604,0.00202191755458936,0.00831853521572355
20604112229,20604,0.00194559534078683,0.00800453179762312
20604112230,20604,0.00198974068115944,0.0081861537275906
20604112231,20604,0.00198501807116813,0.00816672405429177
20604112232,20604,0.00197052124185077,0.00810708147147771
20604112234,20604,0.00196661963822881,0.00809102956715877
20604112237,20604,0.00195460090931091,0.00804158233845013
20604112238,20604,0.00195364468344346,0.00803764825195164
20604112239,20604,0.001942111117996,0.00799019707367794
20604112240,20604,0.00200390345020003,0.00824442192589023
20604112241,20604,0.00199017270499049,0.00818793115191953
20604112242,20604,0.00202647804339543,0.00833729789308796
20604112243,20604,0.00199460259376101,0.00820615651707137
20604112244,20604,0.00197104947783919,0.00810925473005688
20604112245,20604,0.00202587431730635,0.00833481405455495
20604112246,20604,0.00196940130053073,0.00810247382994003
20604112248,20604,0.00194696304625398,0.0080101587857599
20604112249,20604,0.00197094447521576,0.00810882273023634
20604112302,20604,0.00184717647066288,0.0075996187312325
20604112303,20604,0.00189050061312613,0.00777786210418979
20604112304,20604,0.0018161384156427,0.00747192254840502
20604112306,20604,0.00147951528088046,0.0060869939717719
20604112308,20604,0.00172544926253795,0.00709881093855047
20604112312,20604,0.00172415094788976,0.00709346943681735
20604112314,20604,0.00186690496461644,0.00768078533040138
20604112316,20604,0.0016930180480526,0.00696538304522578
20604112317,20604,0.0015605923583557,0.00642055976066121
20604112318,20604,0.00168689207690864,0.00694017968983878
20604112320,20604,0.001284210496212,0.00528347469603475
20604112323,20604,0.00139218959232659,0.00572772026458051
20604112324,20604,0.00144175711425456,0.00593165003203224
20604112327,20604,0.00177242084227605,0.00729206052941665
20604112328,20604,0.0018508886088707,0.00761489114050423
20604112329,20604,0.00179570838122244,0.00738786968462844
20604112330,20604,0.00174687333537008,0.00718695345648538
20604112331,20604,0.00177510835880615,0.00730311745943229
20604112332,20604,0.00165052029584019,0.00679053959151244
20604112333,20604,0.00188513548489806,0.00775578899443278
20604112334,20604,0.00184841383142149,0.00760470945761829
20604112336,20604,0.00181200356316415,0.00745491101602252
20604112339,20604,0.0019273912439318,0.00792963684435695
20604112340,20604,0.00189222211546886,0.00778494467678502
20604112401,20604,0.000956990876590046,0.0039372338847205
20604112404,20604,0.00126572833729265,0.00520743574504773
20604112407,20604,0.00171551551529699,0.0070579417022849
20604112409,20604,0.00105288090465038,0.00433174283660435
20604112411,20604,0.00170354581388731,0.00700869618162946
20604112413,20604,0.00154445721920065,0.00635417687429315
20604112418,20604,0.000926781287275239,0.00381294615993303
20604112501,20604,0.00144365737593901,0.00593946805295268
20604112503,20604,0.00164863205325872,0.00678277101935967
20604112505,20604,0.001257088543879,0.00517189006930794
20604112506,20604,0.00159614400779597,0.00656682568885134
20604112507,20604,0.00136446493331948,0.00561365599337861
20604112508,20604,0.00174421718088964,0.00717602555562523
20604112511,20604,0.00164580829693705,0.0067711535741532
20604112602,20604,0.00189091562013858,0.00777956951824335
20604112603,20604,0.00191456509907929,0.00787686776017971
20604112606,20604,0.00197377091350745,0.00812045120955347
20604112610,20604,0.00200942439354094,0.00826713608725706
20604112611,20604,0.00200227044380482,0.00823770344165964
20604112612,20604,0.00196825059293513,0.00809773961036947
20604112618,20604,0.00195476108800195,0.0080422413426114
20604112619,20604,0.00187497099938768,0.00771397045911422
20604112622,20604,0.0017822113168943,0.00733234031614965
20604112623,20604,0.00193903465579667,0.00797753995069739
20604112626,20604,0.00191327019061382,0.00787154027209954
20604112627,20604,0.00200224163695529,0.00823758492506052
20604112629,20604,0.0018485507643178,0.00760527282436763
20604112633,20604,0.0019754180024742,0.00812722763203531
20604112701,20604,0.00114389568386907,0.00470619413129908
20604112702,20604,0.00123466262771666,0.0050796257863663
20605112802,20605,0.00075957721817991,0.0150972910787814
20605112803,20605,0.000791273979364718,0.0157272931620566
20605112804,20605,0.000776006562931118,0.0154238393137811
20605112805,20605,0.000799245596181097,0.0158857363282876
20605112806,20605,0.000860899155045806,0.0171111571307357
20605112807,20605,0.0006858848591465,0.0136325881256369
20605112809,20605,0.000678558407941319,0.0134869682152818
20605112824,20605,0.000672748250525283,0.0133714860291077
20605112827,20605,0.000795560881685021,0.0158124992617221
20605112828,20605,0.00076506007181924,0.0152062678034042
20605112830,20605,0.000894777502747076,0.0177845202388866
20605112831,20605,0.000913348781128437,0.0181536413614241
20605112832,20605,0.000895423056629315,0.0177973512120041
20605112834,20605,0.00069742204208026,0.0138619001755658
20605112904,20605,0.000211873726974398,0.00421118386849922
20605112909,20605,0.000185898697818645,0.00369490643605607
20605112910,20605,0.000210686408110667,0.00418758482147669
20605112922,20605,0.000212333121869233,0.00422031476168748
20605112931,20605,0.00030079793610068,0.0059786337564077
20605112934,20605,0.000218302764452949,0.00433896686125756
20605113002,20605,0.000861846239235569,0.0171299812941607
20605113003,20605,0.000814542413611211,0.0161897745482263
20605113004,20605,0.000839355986699846,0.016682966980355
20605113006,20605,0.000763008200578725,0.0151654849881317
20605113008,20605,0.000757394688953718,0.0150539113166886
20605113009,20605,0.000716020603112207,0.0142315635657061
20605113011,20605,0.000728372384691364,0.0144770665078414
20605113023,20605,0.000693786513196046,0.0137896407179667
20605113028,20605,0.000591710640881083,0.0117607895102485
20605113038,20605,0.000540326834295101,0.0107394894156732
20605113101,20605,0.000690845906669746,0.0137311934770369
20605113102,20605,0.000592528294418555,0.0117770411212254
20605113201,20605,0.00094621398243571,0.0188068672594935
20605113202,20605,0.000964050222637479,0.0191613788267604
20605113203,20605,0.000916301794669788,0.0182123352031117
20605113204,20605,0.000946250760298452,0.0188075982531118
20605113213,20605,0.000887788377235843,0.0176456049848429
20605113214,20605,0.000881898543566454,0.0175285391603499
20605113215,20605,0.000886580717643313,0.0176216016472544
20605113217,20605,0.000963745071435244,0.0191553136678629
20605113219,20605,0.000975348566700275,0.0193859437359515
20605113222,20605,0.000958903349770296,0.0190590800268997
20605113223,20605,0.000963767152336712,0.0191557525459503
20605113224,20605,0.000869022943027626,0.0172726248378869
20605113225,20605,0.000917160638404408,0.0182294055068838
20605113226,20605,0.000906923969552551,0.0180259423623415
20605113227,20605,0.000906849954488734,0.018024471245336
20605113229,20605,0.000937761800911568,0.0186388724307038
20605113230,20605,0.000937392719484776,0.0186315366001935
20605113302,20605,0.000493473040665429,0.00980822746673365
20605113304,20605,0.000447432862374035,0.00889313686587319
20605113305,20605,0.000441728541161212,0.00877975827091847
20605113311,20605,0.000485522336219453,0.00965019995296765
20605113312,20605,0.000339714878445701,0.00675214353581735
20605113314,20605,0.000329312971702237,0.00654539613723592
20605113316,20605,0.000511367028602785,0.0101638868229974
20605113317,20605,0.0004753217512586,0.00944745400872139
20605113318,20605,0.000485391856335121,0.00964760654607427
20605113319,20605,0.000514513154427705,0.0102264189477274
20605113323,20605,0.000531732937755121,0.0105686778714883
20605113326,20605,0.000411400251980543,0.00817695581881337
20605113328,20605,0.000355923740610126,0.00707430947799574
20605113330,20605,0.000382050607273399,0.00759360481960315
20605113331,20605,0.000398681090292492,0.0079241508614152
20605113336,20605,0.00038045880862859,0.00756196636744278
20605113337,20605,0.000418695314135196,0.00832195184311555
20605113342,20605,0.00056560382832457,0.0112418927623322
20605113344,20605,0.000466841037481025,0.00927889207533076
20605113345,20605,0.000357155674386497,0.00709879528716234
20605113346,20605,0.000407924071742856,0.00810786356112768
20605113348,20605,0.000459784311788671,0.00913863320593514
20605113351,20605,0.000443030697174067,0.00880563981118262
20605113355,20605,0.000410021804753194,0.00814955792096976
20605113356,20605,0.000505197466418287,0.0100412611387369
20605113406,20605,0.000320731958988184,0.00637484067086054
20605113407,20605,0.000324041242817698,0.00644061570997532
20605113423,20605,0.0004234808513096,0.00841706876600514
20605113424,20605,0.000316770761875414,0.00629610825972371
20605113425,20605,0.000315297279381232,0.00626682144913786
20605113427,20605,0.000336279500298094,0.00668386225694436
20605113433,20605,0.0002512480886599,0.00499378527514969
20605113439,20605,0.000324644930505292,0.00645261455422992
20606113501,20606,0.000135137062226766,0.00802332318253206
20606113502,20606,0.000160010907751591,0.00950012679324813
20606113503,20606,0.000165837982001253,0.00984609035900329
20606113504,20606,0.000177341378523228,0.0105290670825741
20606113505,20606,0.000175086139250923,0.0103951695918526
20606113507,20606,0.000144745600949076,0.00859379889223487
20606113508,20606,0.000192571017075126,0.0114332772973114
20606113510,20606,0.000209678152010515,0.0124489577483448
20606113511,20606,0.000193022922147729,0.0114601076899925
20606113513,20606,0.000215202315177751,0.0127769369545924
20606113516,20606,0.000185038495661032,0.0109860583576011
20606113602,20606,0.000323419857046244,0.0192020012420869
20606113603,20606,0.000285351214397169,0.0169417995027497
20606113608,20606,0.000278950455287894,0.0165617752658674
20606113609,20606,0.000261164112144219,0.0155057690383704
20606113611,20606,0.00024805070175814,0.0147272029824047
20606113612,20606,0.000271474985792138,0.0161179435980976
20606113613,20606,0.000305535222543389,0.0181401592850886
20606113614,20606,0.000286935241566764,0.0170358459597479
20606113615,20606,0.000296395969262204,0.0175975458708728
20606113616,20606,0.000313641195822354,0.0186214250626217
20606113618,20606,0.000340608736837632,0.020222535027856
20606113624,20606,0.000253701160625765,0.0150626805847554
20606113625,20606,0.000247225886201546,0.0146782322436045
20606113628,20606,0.000201526133965302,0.0119649582126969
20606113629,20606,0.000260262392252569,0.0154522323550089
20606113633,20606,0.000223028309290389,0.0132415798804903
20606113634,20606,0.000272471393201769,0.01617710204462
20606113636,20606,0.000244204906505612,0.014498871407806
20606113637,20606,0.000217159821345686,0.0128931575113986
20606113638,20606,0.000232740454433598,0.0138182068841828
20606113641,20606,0.0002798493808044,0.0166151460423006
20606113642,20606,0.000298057464446469,0.0176961917390744
20606113643,20606,0.000307358880287502,0.0182484330274228
20606113702,20606,0.000340057545828615,0.0201898098558878
20606113703,20606,0.000369778903523473,0.0219544187224719
20606113704,20606,0.000358501638580961,0.0212848678253466
20606113706,20606,0.000410285313227363,0.0243593549454676
20606113707,20606,0.000395630692379681,0.0234892845351672
20606113714,20606,0.000346602435706596,0.0205783913879993
20606113715,20606,0.000357032805952392,0.0211976606692499
20606113716,20606,0.000337845526488492,0.0200584784079536
20606113718,20606,0.00041066968070302,0.0243821755131729
20606113719,20606,0.000397811297175584,0.0236187508467965
20606113724,20606,0.000352774429496369,0.0209448334286945
20606113725,20606,0.000292892501931113,0.0173895389022914
20606113728,20606,0.000329709702950837,0.0195754403684769
20606113730,20606,0.000364826847254093,0.0216604065010086
20606113731,20606,0.000417187657150393,0.0247691591479485
20606113733,20606,0.000379202369302386,0.022513906328595
20606113734,20606,0.000393316036294871,0.023351859364612
20606113801,20606,0.000271649143616775,0.016128283652031
20606113803,20606,0.00027006244414895,0.0160340785360241
20606113804,20606,0.000239508015533292,0.0142200087952622
20606113806,20606,0.000229783618985842,0.0136426544043227
20606113814,20606,0.000299383218878906,0.0177749040930123
20606113815,20606,0.000299156542838231,0.0177614459409546
20606113821,20606,0.000261551341647548,0.0155287595296525
20606113827,20606,0.000286937823095994,0.0170359992296428
20606113828,20606,0.000228085268112396,0.0135418203495456
20607113901,20607,0.000386052043145258,0.00909196555277192
20607113902,20607,0.00033669128688149,0.00792946349229173
20607113903,20607,0.000413795155563647,0.00974534746568609
20607113904,20607,0.000345169159384348,0.00812912705093731
20607113905,20607,0.000427141945911404,0.0100596795880943
20607113906,20607,0.00036563221351194,0.00861105529490355
20607113907,20607,0.000386006976142071,0.00909090417348947
20607113909,20607,0.000370511154415688,0.00872595991312415
20607113910,20607,0.000395456645448164,0.00931345465429021
20607114006,20607,0.000310591358107911,0.00731478042674999
20607114007,20607,0.000299622940409729,0.00705646169058218
20607114008,20607,0.000318040142102043,0.00749020777828768
20607114011,20607,0.000341330637445358,0.0080387254849761
20607114016,20607,0.000327271461853468,0.00770761587824948
20607114019,20607,0.000401893430571018,0.0094650482791569
20607114101,20607,0.000398932319763637,0.00939531074522416
20607114103,20607,0.000440656464638144,0.0103779619049673
20607114104,20607,0.000462891172542192,0.010901614614308
20607114105,20607,0.000458043399625533,0.0107874440377017
20607114106,20607,0.000417456631093907,0.00983157938696339
20607114109,20607,0.000429913918194626,0.0101249626942449
20607114110,20607,0.000397250230265944,0.00935569562068005
20607114111,20607,0.000408884851859312,0.00962970421777129
20607114112,20607,0.000401957594894851,0.00946655942210347
20607114113,20607,0.000435694408915687,0.0102610998380502
20607114202,20607,0.000451513131762829,0.0106336487877806
20607114204,20607,0.000468660359410952,0.01103748553951
20607114205,20607,0.00046218264945602,0.0108849280882108
20607114206,20607,0.000495097239832274,0.0116601042003391
20607114207,20607,0.000479339385487222,0.0112889887731973
20607114208,20607,0.000414729611566753,0.00976735496944543
20607114209,20607,0.00043902681297847,0.0103395817512656
20607114210,20607,0.000451966369963456,0.010644323063906
20607114211,20607,0.00046556559962595,0.0109646004198508
20607114212,20607,0.00047236469343039,0.0111247268270481
20607114213,20607,0.000485949221863725,0.0114446579522929
20607114214,20607,0.00049759630336227,0.0117189599943501
20607114215,20607,0.000509063339431713,0.011989021761376
20607114216,20607,0.000398581341000069,0.00938704479537419
20607114217,20607,0.000423215614734811,0.009967210014522
20607114218,20607,0.000435112341160839,0.0102473914791115
20607114219,20607,0.000444983908086401,0.0104798781296363
20607114221,20607,0.000474068704979987,0.0111648582408964
20607114222,20607,0.000411707880876809,0.0096961897681972
20607114223,20607,0.000435969385578949,0.0102675758518276
20607114303,20607,0.000252758934800932,0.00595276095327052
20607114304,20607,0.000271612740104304,0.00639678955356063
20607114305,20607,0.000272711121293976,0.00642265768226926
20607114308,20607,0.000263971996493723,0.00621684133430247
20607114309,20607,0.000302256749666743,0.00711849090001789
20607114310,20607,0.000300597822885753,0.00707942128384789
20607114311,20607,0.000317909295453076,0.00748712619059445
20607114312,20607,0.000314861249911953,0.0074153412446131
20607114316,20607,0.000402247334169959,0.00947338311221298
20607114317,20607,0.000301485331080615,0.00710032311322236
20607114319,20607,0.000290801495070436,0.00684870660011026
20607114320,20607,0.000313659063324659,0.00738702838049605
20607114322,20607,0.000310434303131984,0.0073110816030904
20607114324,20607,0.000378414868550632,0.00891210138790668
20607114325,20607,0.000324487861685822,0.00764205892216984
20607114326,20607,0.000306229937451551,0.00721206400011045
20607114401,20607,0.000441774968241888,0.0104043039394584
20607114403,20607,0.000421822735580156,0.00993440612313441
20607114404,20607,0.000405492110326243,0.00954980128837139
20607114408,20607,0.000450851440281761,0.0106180651993519
20607114409,20607,0.000437745372829871,0.0103094023754641
20607114410,20607,0.000345782618534816,0.00814357471301584
20607114411,20607,0.000377400222371646,0.00888820531412234
20607114412,20607,0.000366455309849294,0.00863044015163133
20607114413,20607,0.000378457119400658,0.00891309644357296
20607114414,20607,0.000377726211543365,0.00889588273060665
20607114415,20607,0.00032255796971307,0.00759660776694767
20607114417,20607,0.000325399669982073,0.0076635330466239
20607114418,20607,0.000341422751080287,0.00804089486604942
20607114421,20607,0.000377878464902062,0.00889946847070866
20607114422,20607,0.000364229465611557,0.00857801898330785
20607114425,20607,0.000442876708785663,0.0104302511847844
20607114427,20607,0.000317021376207502,0.00746621468050729
20607114429,20607,0.000308389772992519,0.00726293058840292
20607114431,20607,0.000325849747275573,0.00767413287978434
20607114432,20607,0.000384333103686145,0.00905148256964295
20607114435,20607,0.000380547222072999,0.00896232074334316
20607114436,20607,0.000297956356460857,0.00701721173938261
20607114437,20607,0.000404249571043437,0.00952053807228996
20607114438,20607,0.000416371485403584,0.00980602296934732
20607114439,20607,0.000424566594921547,0.00999902713746794
20607114441,20607,0.000393424079715592,0.00926558541501944
20607114443,20607,0.000307289022663672,0.0072370066637669
20607114446,20607,0.000434036378704826,0.0102220513371284
20607114447,20607,0.00039259302547104,0.00924601314050849
20607114448,20607,0.00034879195563051,0.00821444803099601
20607114449,20607,0.000342646988377106,0.0080697270495043
20607114451,20607,0.000361658056269086,0.00851745936296923
20607114452,20607,0.000408613721357428,0.00962331878547737
20607114453,20607,0.000404347689402192,0.00952284887145224
20607114454,20607,0.000402174088845818,0.00947165810136065
20607114456,20607,0.000400369314840663,0.00942915361685716
20607114457,20607,0.000441235486147738,0.0103915985213588
20607114458,20607,0.000439994285508837,0.0103623668318668
20607114461,20607,0.000255790158591316,0.00602414972785225
20607114462,20607,0.00042549478890948,0.0100208871636339
20607114463,20607,0.000422164071762385,0.00994244497920535
20607114465,20607,0.000319120711832695,0.00751565642683883
20607114466,20607,0.00041565784132205,0.00978921583797357
20607114501,20607,0.000287993193490937,0.00678256789763228
20607114506,20607,0.000246336925245579,0.0058015153098564
20607114511,20607,0.000146545849362556,0.00345132175302264
20607114513,20607,0.000108342886225327,0.00255159843585628
20607114514,20607,0.000371935512678255,0.00875950517337599
20607114515,20607,0.000323379503826049,0.00761595583151113
20607114518,20607,0.000331703450428773,0.00781199425979787
20607114520,20607,0.000214700266113633,0.0050564359348349
20607114521,20607,0.000359271179179896,0.00846124568748442
20701114606,20701,0.000171272313325167,0.00415203905796788
20701114609,20701,0.000167267552231234,0.00405495433856976
20701114612,20701,0.000174734989632855,0.00423598238187992
20701114613,20701,0.00017157121389802,0.00415928510275375
20701114614,20701,0.000172450186900591,0.00418059345181917
20701114615,20701,0.000167356872484128,0.00405711966915637
20701114701,20701,0.000156009175087179,0.00378202510252504
20701114708,20701,0.000139982517449469,0.00339350166176252
20701114709,20701,0.000176858975344375,0.0042874727334819
